asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations
B0CNFTP75G,BLU G93 | 2023 | 3-Day Battery | Unlocked | 6.8” HD+ Infinity Display | 128/6GB | Triple 50MP Camera | US Version | US Warranty | Black,$149.99,$179.99,USD,4.1,89,https://www.amazon.com/dp/B0CNFTP75G,https://m.media-amazon.com/images/I/71mCr+xzSOL._AC_UY654_FMwebp_QL65_.jpg,4,$130.00,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B000050FZP,"AT&amp;T 210 Basic Trimline Corded Phone, No AC Power Required, Wall-Mountable, White",$15.95,,USD,4.2,19441,https://www.amazon.com/dp/B000050FZP,https://m.media-amazon.com/images/I/610brW3Dn7L._AC_UY654_FMwebp_QL65_.jpg,54,$9.70,False,False,True,False,2K+ bought in past month,"FREE delivery Wed, Aug 7 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B079Z792J7,Motorola G6 – 32 GB – Unlocked (AT&amp;T/Sprint/T-Mobile/Verizon) – Black - (U.S. Warranty) - PAAE0000US,$64.96,$68.68,USD,4.2,2038,https://www.amazon.com/dp/B079Z792J7,https://m.media-amazon.com/images/I/51yza13BaYL._AC_UY654_FMwebp_QL65_.jpg,5,$59.95,False,False,True,False,100+ bought in past month,"FREE delivery Mon, Aug 5 Or fastest delivery Thu, Aug 1",True
B0CMDLHD3B,"SAMSUNG Galaxy S24 Cell Phone, 128GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Amber Yellow",$799.99,,USD,3.8,22,https://www.amazon.com/dp/B0CMDLHD3B,https://m.media-amazon.com/images/I/71v9J20YfHL._AC_UY654_FMwebp_QL65_.jpg,2,$629.99,False,False,True,True,300+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CMDPRN7M,"SAMSUNG Galaxy S24 Cell Phone, 128GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Cobalt Violet",$799.99,,USD,4.4,22,https://www.amazon.com/dp/B0CMDPRN7M,https://m.media-amazon.com/images/I/716UvwH-NvL._AC_UY654_FMwebp_QL65_.jpg,2,$518.23,False,False,True,True,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CWHXVLXG,Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,$179.99,$199.99,USD,4.2,2231,https://www.amazon.com/dp/B0CWHXVLXG,https://m.media-amazon.com/images/I/71Sbx9zQN3L._AC_UY654_FMwebp_QL65_.jpg,1,$179.99,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0BQ118F2T,Moto G Play 2023 3-Day Battery Unlocked Made for US 3/32GB 16MP Camera Navy Blue,$99.99,$169.99,USD,4,2908,https://www.amazon.com/dp/B0BQ118F2T,https://m.media-amazon.com/images/I/61K1Fz5LxvL._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,False,5K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CD2YV1WZ,Motorola Edge | 2022 | 2-Day Battery | Unlocked | Made for US 6/128GB | 50MP Camera | Mineral Gray,$169.99,,USD,4.2,1631,https://www.amazon.com/dp/B0CD2YV1WZ,https://m.media-amazon.com/images/I/518sngb0tKL._AC_UY654_FMwebp_QL65_.jpg,9,$133.34,False,False,True,False,400+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B09D2ZJLLV,Panasonic KX-TG994 DECT 6.0 Bluetooth 4-Handset Phone Bundle,$89.97,,USD,4.3,290,https://www.amazon.com/dp/B09D2ZJLLV,https://m.media-amazon.com/images/I/81AxAgS8C+L._AC_UY654_FMwebp_QL65_.jpg,16,$59.99,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Fri, Aug 2",False
B0CV1FCLLR,"Motorola Moto G14 Dual SIM (2023) 4G LTE (4/128GB) 6.5&quot;&quot; IPS LDC Display | Android 13 | 50MP Rear Camera | 5000mAh Battery | International Model - (Steel Gray), XT2341-2",$115.13,$149.99,USD,4.4,10,https://www.amazon.com/dp/B0CV1FCLLR,https://m.media-amazon.com/images/I/61TtGkw5IFL._AC_UY654_FMwebp_QL65_.jpg,6,$95.99,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CPF7FFT2,"8849 Tank 3 Rugged Smartphone, 23800mAh 5G Outdoor Rugged Cell Phone Unlocked, 32GB RAM+512GB ROM, 6.79&quot; Waterproof Android 13 Mobile Phones, 200MP Main Camera/OTG/NFC(Support T-Mobile &amp; Verizon Only)",$549.99,$659.99,USD,3.6,53,https://www.amazon.com/dp/B0CPF7FFT2,https://m.media-amazon.com/images/I/714oCZTUjIL._AC_UY654_FMwebp_QL65_.jpg,1,$549.99,False,False,True,False,50+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CMDL3H3P,"SAMSUNG Galaxy S24 Ultra Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Zoom Camera, Long Battery Life, S Pen, US Version, 2024, Titanium Gray","$1,299.99",,USD,4.5,104,https://www.amazon.com/dp/B0CMDL3H3P,https://m.media-amazon.com/images/I/71-EnPs+uQL._AC_UY654_FMwebp_QL65_.jpg,3,$930.00,False,False,True,True,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B00BLVLHO0,"VTech CS6629-3 DECT 6.0 Expandable Cordless Phone with Answering System and Caller ID/Call Waiting, Silver with 3 Handsets, 6.9&quot; x 6.7&quot; x 5.2&quot;",$60.81,$75.99,USD,4.2,421,https://www.amazon.com/dp/B00BLVLHO0,https://m.media-amazon.com/images/I/81GvK0+yb-L._AC_UY654_FMwebp_QL65_.jpg,1,$60.81,False,False,False,False,100+ bought in past month,FREE delivery Aug 1 - 2,False
B0CFB7W1W2,"Total by Verizon Motorola moto g Play, 32GB, Black - Prepaid Smartphone (Locked)",$54.18,,USD,3.8,91,https://www.amazon.com/dp/B0CFB7W1W2,https://m.media-amazon.com/images/I/71pGGUaxezL._AC_UY654_FMwebp_QL65_.jpg,13,$45.00,False,False,True,False,More Buying Choices,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CH7Q92J8,"NUU A23Plus Basic Cell Phone for AT&amp;T, T-Mobile, Cricket, Mint Mobile, Metro, 64G/3GB 6.3&quot; 4G LTE, Q Link, Hello Mobile Dual SIM, Black, 365 Days US Warranty with Detachable &amp; Replaceable Battery",$87.99,,USD,3.6,361,https://www.amazon.com/dp/B0CH7Q92J8,https://m.media-amazon.com/images/I/71P-Cch1wlL._AC_UY654_FMwebp_QL65_.jpg,2,$85.01,False,False,True,False,300+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B09Z8P34NM,"SAMSUNG Galaxy A13 LTE, Factory Unlocked Smartphone, Android Cell Phone, Water Resistant, 50MP Camera, US Version, 32GB, Black (Renewed)",$91.00,,USD,4,479,https://www.amazon.com/dp/B09Z8P34NM,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_UY654_FMwebp_QL65_.jpg,24,$74.00,False,False,False,False,1K+ bought in past month,"FREE delivery Thu, Aug 1 Only 20 left in stock - order soon.",False
B01KLNIT0S,Panasonic Expandable Cordless Phone System with Amber Backlit Display – 2 Handsets – KX-TGC352B (Black),$49.99,,USD,4.4,12048,https://www.amazon.com/dp/B01KLNIT0S,https://m.media-amazon.com/images/I/81PAlx8pPAL._AC_UY654_FMwebp_QL65_.jpg,7,$20.39,False,False,True,False,3K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B07JMHLP7B,Panasonic DECT 6.0 Expandable Cordless Phone System with Answering Machine and Call Blocking - 3 Handsets - KX-TGE633M (Metallic Black),$89.99,$99.99,USD,4.3,2035,https://www.amazon.com/dp/B07JMHLP7B,https://m.media-amazon.com/images/I/81d5dbKZi6L._AC_UY654_FMwebp_QL65_.jpg,6,$49.52,False,False,True,False,800+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B01JFDMEDI,"VTech DECT 6.0 Expandable Cordless Phone with Answering System and Caller ID, Silver/Black CS6929",$34.97,$39.97,USD,4.2,69,https://www.amazon.com/dp/B01JFDMEDI,https://m.media-amazon.com/images/I/618My558ocL._AC_UY654_FMwebp_QL65_.jpg,3,$22.59,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0BHHJV7W9,"AT&amp;T CL82507 DECT 6.0 5-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver",$105.99,$131.95,USD,4.3,20466,https://www.amazon.com/dp/B0BHHJV7W9,https://m.media-amazon.com/images/I/81hx19bxj2L._AC_UY654_FMwebp_QL65_.jpg,2,$68.45,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CJR6LF6Q,"VTech LS6381 DECT 6.0 Cordless Phone with Bluetooth Speaker, Echo Cancellation, Noise Reduction, Music Streaming, Landline Phone with Answering Machine Easy to Read Smart Call Blocker",$52.95,$57.95,USD,4,1871,https://www.amazon.com/dp/B0CJR6LF6Q,https://m.media-amazon.com/images/I/71m4wGZmBgL._AC_UY654_FMwebp_QL65_.jpg,3,$29.29,False,False,True,False,200+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B007B5VH0E,"AT&amp;T CL4940 Corded Standard Phone with Answering System and Backlit Display, White",$39.95,$43.95,USD,4.4,13385,https://www.amazon.com/dp/B007B5VH0E,https://m.media-amazon.com/images/I/71d7a++X2UL._AC_UY654_FMwebp_QL65_.jpg,76,$16.33,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B09MHFBMZ1,"VTech IS8251-3 Business Grade 3-Handset Expandable Cordless Phone for Home Office, 5&quot; Color Display,Programmable Short Cut Keys, Smart Call Blocking,Answering System,Bluetooth Connect to Cell,IS8251-3",$133.33,$149.95,USD,4.2,884,https://www.amazon.com/dp/B09MHFBMZ1,https://m.media-amazon.com/images/I/81faS7PfQML._AC_UY654_FMwebp_QL65_.jpg,2,$55.45,False,False,True,False,300+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
